"TDT4150","10:15","2017-01-20","R93"
"TDT4150","10:15","2017-01-27","R93"
"TDT4150","10:15","2017-02-03","R93"
"TDT4150","10:15","2017-02-10","R93"
"TDT4150","10:15","2017-02-17","R93"
"TDT4150","10:15","2017-02-24","R93"
"TDT4150","10:15","2017-03-03","R93"
"TDT4150","10:15","2017-03-10","R93"
"TDT4150","10:15","2017-03-17","R93"
"TDT4150","10:15","2017-03-24","R93"
"TDT4150","10:15","2017-03-31","R93"
"TDT4150","10:15","2017-04-07","R93"
"TDT4150","10:15","2017-04-28","R93"
"TDT4171","08:15","2017-01-11","R5"
"TDT4171","08:15","2017-01-18","R5"
"TDT4171","08:15","2017-01-25","R5"
"TDT4171","08:15","2017-02-01","R5"
"TDT4171","08:15","2017-02-08","R5"
"TDT4171","08:15","2017-02-15","R5"
"TDT4171","08:15","2017-02-22","R5"
"TDT4171","08:15","2017-03-01","R5"
"TDT4171","08:15","2017-03-08","R5"
"TDT4171","08:15","2017-03-15","R5"
"TDT4171","08:15","2017-03-22","R5"
"TDT4171","08:15","2017-03-29","R5"
"TDT4171","08:15","2017-04-05","R5"
"TDT4171","08:15","2017-04-19","R5"
"TDT4173","14:15","2017-01-11","F6"
"TDT4173","14:15","2017-01-18","F6"
"TDT4173","14:15","2017-01-25","F6"
"TDT4173","14:15","2017-02-01","F6"
"TDT4173","14:15","2017-02-08","F6"
"TDT4173","14:15","2017-02-15","F6"
"TDT4173","14:15","2017-02-22","F6"
"TDT4173","14:15","2017-03-01","F6"
"TDT4173","14:15","2017-03-08","F6"
"TDT4173","14:15","2017-03-15","F6"
"TDT4173","14:15","2017-03-22","F6"
"TDT4173","14:15","2017-03-29","F6"
"TDT4173","14:15","2017-04-05","F6"
"TDT4173","14:15","2017-04-19","F6"
"TDT4180","10:15","2017-01-13","R7"
"TDT4180","10:15","2017-01-20","R7"
"TDT4180","10:15","2017-01-27","R7"
"TDT4180","10:15","2017-02-03","R7"
"TDT4180","10:15","2017-02-10","R7"
"TDT4180","10:15","2017-02-17","R7"
"TDT4180","10:15","2017-02-24","R7"
"TDT4180","10:15","2017-03-03","R7"
"TDT4180","10:15","2017-03-10","R7"
"TDT4180","10:15","2017-03-17","R7"
"TDT4180","10:15","2017-03-24","R7"
"TDT4180","10:15","2017-03-31","R7"
"TDT4180","10:15","2017-04-07","R7"
"TDT4180","10:15","2017-04-28","R7"
"TDT4180","12:15","2017-01-10","S3"
"TDT4180","12:15","2017-01-17","S3"
"TDT4180","12:15","2017-01-24","S3"
"TDT4180","12:15","2017-01-31","S3"
"TDT4180","12:15","2017-02-07","S3"
"TDT4180","12:15","2017-02-14","S3"
"TDT4180","12:15","2017-02-21","S3"
"TDT4180","12:15","2017-02-28","S3"
"TDT4180","12:15","2017-03-07","S3"
"TDT4180","12:15","2017-03-14","S3"
"TDT4180","12:15","2017-03-21","S3"
"TDT4180","12:15","2017-03-28","S3"
"TDT4180","12:15","2017-04-04","S3"
"TDT4180","12:15","2017-04-18","S3"
"TDT4186","12:15","2017-01-14","EL3"
"TDT4186","12:15","2017-01-21","EL3"
"TDT4186","12:15","2017-01-28","EL3"
"TDT4186","12:15","2017-02-04","EL3"
"TDT4186","12:15","2017-02-11","EL3"
"TDT4186","12:15","2017-02-18","EL3"
"TDT4186","12:15","2017-02-25","EL3"
"TDT4186","12:15","2017-03-04","EL3"
"TDT4186","12:15","2017-03-11","EL3"
"TDT4186","12:15","2017-03-18","EL3"
"TDT4186","12:15","2017-03-25","EL3"
"TDT4186","12:15","2017-04-01","EL3"
"TDT4186","12:15","2017-04-08","EL3"
"TDT4186","12:15","2017-04-29","EL3"
"TDT4186","14:15","2017-01-13","EL3"
"TDT4186","14:15","2017-01-20","EL3"
"TDT4186","14:15","2017-01-27","EL3"
"TDT4186","14:15","2017-02-03","EL3"
"TDT4186","14:15","2017-02-10","EL3"
"TDT4186","14:15","2017-02-17","EL3"
"TDT4186","14:15","2017-02-24","EL3"
"TDT4186","14:15","2017-03-03","EL3"
"TDT4186","14:15","2017-03-10","EL3"
"TDT4186","14:15","2017-03-17","EL3"
"TDT4186","14:15","2017-03-24","EL3"
"TDT4186","14:15","2017-03-31","EL3"
"TDT4186","14:15","2017-04-07","EL3"
"TDT4186","14:15","2017-04-28","EL3"
"TDT4205","14:15","2017-01-14","B1"
"TDT4205","14:15","2017-01-21","B1"
"TDT4205","14:15","2017-01-28","B1"
"TDT4205","14:15","2017-02-04","B1"
"TDT4205","14:15","2017-02-11","B1"
"TDT4205","14:15","2017-02-18","B1"
"TDT4205","14:15","2017-02-25","B1"
"TDT4205","14:15","2017-03-04","B1"
"TDT4205","14:15","2017-03-11","B1"
"TDT4205","14:15","2017-03-18","B1"
"TDT4205","14:15","2017-03-25","B1"
"TDT4205","14:15","2017-04-01","B1"
"TDT4205","14:15","2017-04-08","B1"
"TDT4205","14:15","2017-04-29","B1"
"TDT4205","10:15","2017-01-10","R3"
"TDT4205","10:15","2017-01-17","R3"
"TDT4205","10:15","2017-01-24","R3"
"TDT4205","10:15","2017-01-31","R3"
"TDT4205","10:15","2017-02-07","R3"
"TDT4205","10:15","2017-02-14","R3"
"TDT4205","10:15","2017-02-21","R3"
"TDT4205","10:15","2017-02-28","R3"
"TDT4205","10:15","2017-03-07","R3"
"TDT4205","10:15","2017-03-14","R3"
"TDT4205","10:15","2017-03-21","R3"
"TDT4205","10:15","2017-03-28","R3"
"TDT4205","10:15","2017-04-04","R3"
"TDT4205","10:15","2017-04-18","R3"
"TDT4240","08:15","2017-01-14","H3"
"TDT4240","08:15","2017-01-21","H3"
"TDT4240","08:15","2017-01-28","H3"
"TDT4240","08:15","2017-02-04","H3"
"TDT4240","08:15","2017-02-11","H3"
"TDT4240","08:15","2017-02-18","H3"
"TDT4240","08:15","2017-02-25","H3"
"TDT4240","08:15","2017-03-04","H3"
"TDT4240","08:15","2017-03-11","H3"
"TDT4240","08:15","2017-03-18","H3"
"TDT4240","08:15","2017-03-25","H3"
"TDT4240","08:15","2017-04-01","H3"
"TDT4240","08:15","2017-04-08","H3"
"TDT4240","08:15","2017-04-29","H3"
"TDT4240","16:15","2017-01-11","R2"
"TDT4240","16:15","2017-01-18","R2"
"TDT4240","16:15","2017-01-25","R2"
"TDT4240","16:15","2017-02-08","R2"
"TDT4240","16:15","2017-02-15","R2"
"TDT4240","16:15","2017-02-22","R2"
"TDT4240","16:15","2017-03-01","R2"
"TDT4240","16:15","2017-03-08","R2"
"TDT4240","16:15","2017-03-15","R2"
"TDT4240","16:15","2017-03-22","R2"
"TDT4240","16:15","2017-03-29","R2"
"TDT4240","16:15","2017-04-05","R2"
"TDT4240","16:15","2017-04-19","R2"
"TDT4240","16:15","2017-02-01","R7"
"TDT4240","17:15","2017-01-18","R2"
"TDT4242","13:15","2017-01-13","F6"
"TDT4242","13:15","2017-01-20","F6"
"TDT4242","13:15","2017-01-27","F6"
"TDT4242","13:15","2017-02-03","F6"
"TDT4242","13:15","2017-02-10","F6"
"TDT4242","13:15","2017-02-17","F6"
"TDT4242","13:15","2017-02-24","F6"
"TDT4242","13:15","2017-03-03","F6"
"TDT4242","13:15","2017-03-10","F6"
"TDT4242","13:15","2017-03-17","F6"
"TDT4242","13:15","2017-03-24","F6"
"TDT4242","13:15","2017-03-31","F6"
"TDT4242","13:15","2017-04-07","F6"
"TDT4242","13:15","2017-04-28","F6"
"TDT4242","10:15","2017-01-11","F6"
"TDT4242","10:15","2017-01-18","F6"
"TDT4242","10:15","2017-01-25","F6"
"TDT4242","10:15","2017-02-01","F6"
"TDT4242","10:15","2017-02-08","F6"
"TDT4242","10:15","2017-02-15","F6"
"TDT4242","10:15","2017-02-22","F6"
"TDT4242","10:15","2017-03-01","F6"
"TDT4242","10:15","2017-03-08","F6"
"TDT4242","10:15","2017-03-15","F6"
"TDT4242","10:15","2017-03-22","F6"
"TDT4242","10:15","2017-03-29","F6"
"TDT4242","10:15","2017-04-05","F6"
"TDT4242","10:15","2017-04-19","F6"
"TDT4245","10:15","2017-01-13","F6"
"TDT4245","10:15","2017-01-20","F6"
"TDT4245","10:15","2017-01-27","F6"
"TDT4245","10:15","2017-02-03","F6"
"TDT4245","10:15","2017-02-10","F6"
"TDT4245","10:15","2017-02-17","F6"
"TDT4245","10:15","2017-02-24","F6"
"TDT4245","10:15","2017-03-03","F6"
"TDT4245","10:15","2017-03-10","F6"
"TDT4245","10:15","2017-03-17","F6"
"TDT4245","10:15","2017-03-24","F6"
"TDT4245","10:15","2017-03-31","F6"
"TDT4245","10:15","2017-04-07","F6"
"TDT4245","10:15","2017-04-28","F6"
"TDT4257","10:15","2017-01-14","MA24"
"TDT4257","10:15","2017-01-21","MA24"
"TDT4257","10:15","2017-01-28","MA24"
"TDT4257","10:15","2017-02-04","MA24"
"TDT4257","10:15","2017-02-11","MA24"
"TDT4257","10:15","2017-02-18","MA24"
"TDT4257","10:15","2017-02-25","MA24"
"TDT4257","10:15","2017-03-04","MA24"
"TDT4257","10:15","2017-03-11","MA24"
"TDT4257","10:15","2017-03-18","MA24"
"TDT4257","10:15","2017-03-25","MA24"
"TDT4257","10:15","2017-04-01","MA24"
"TDT4257","10:15","2017-04-08","MA24"
"TDT4257","10:15","2017-04-29","MA24"
"TDT4260","10:15","2017-02-10","S7"
"TDT4260","10:15","2017-01-13","EL3"
"TDT4260","10:15","2017-01-20","EL3"
"TDT4260","10:15","2017-01-27","EL3"
"TDT4260","10:15","2017-02-03","EL3"
"TDT4260","10:15","2017-02-17","EL3"
"TDT4260","10:15","2017-02-24","EL3"
"TDT4260","10:15","2017-03-03","EL3"
"TDT4260","10:15","2017-03-10","EL3"
"TDT4260","10:15","2017-03-17","EL3"
